name	id
Linagliptin	1213
Lincomycin HCl 	1214
Linezolid	1215
Linifanib (ABT-869)	1216
Liothyronine Sodium	1217
Lithium Citrate	1218
Lithocholic acid	1219
Lomefloxacin HCl 	1220
Lomeguatrib	1221
Lomerizine HCl	1222
Lonafarnib	1223
Lonidamine	1224
Loperamide HCl	1225
Lopinavir	1226
Loratadine	1227
Lorcaserin HCl	1228
Lornoxicam	1229
Losartan Potassium (DuP 753)	1230
Loteprednol etabonate	1231
Lovastatin	1232
Loxapine Succinate	1233
Lubiprostone 	1234
Luliconazole	1235
Lumiracoxib	1236
Luteolin	1237
M344	1238
MC1568	1239
MEK162 (ARRY-162, ARRY-438162)	1240
MG-132	1241
MGCD-265	1242
MK-0752	1243
MK-2048	1244
MK-2206 2HCl	1245
MK-2461	1246
MK-2866 (GTx-024)	1247
MK-801 (Dizocilpine)	1248
MK-8245	1249
MK-8745	1250
MK-8776 (SCH 900776)	1251
ML133 HCl	1252
ML161	1253
MLN2238	1254
MLN8054	1255
MLN9708	1256
MM-102	1257
MNS (3,4-Methylenedioxy-beta-nitrostyrene, MDBN)	1258
MPEP	1259
MRS 2578	1260
Macitentan	1261
Magnolol	1262
Malotilate	1263
Manidipine	1264
Manidipine 2HCl	1265
Maprotiline HCl	1266
Maraviroc	1267
Marbofloxacin	1268
Masitinib (AB1010)	1269
Mdivi-1	1270
Mecarbinate	1271
Meclizine 2HCl	1272
Medetomidine HCl	1273
Medroxyprogesterone acetate	1274
Mefenamic Acid	1275
Meglumine	1276
Melatonin	1277
Meloxicam	1278
Memantine HCl	1279
Menadione	1280
Mepenzolate Bromide 	1281
Mepiroxol	1282
Mepivacaine HCl	1283
Meprednisone	1284
Meptazinol HCl	1285
Mequinol	1286
Meropenem	1287
Mesalamine	1288
Mesna 	1289
Mestranol	1290
Methacycline HCl	1291
Methazolamide	1292
Methenamine 	1293
Methimazole 	1294
Methocarbamol 	1295
Methscopolamine	1296
Methyclothiazide	1297
Methyl-Hesperidin	1298
Methylhydantoin-5-(D)	1299
Methylprednisolone	1300
Methylthiouracil	1301
Meticrane	1302
Metolazone 	1303
Metoprolol Tartrate	1304
Metronidazole 	1305
Mevastatin	1306
Mexiletine HCl	1307
Mezlocillin Sodium	1308
Mianserin HCl	1309
Miconazole 	1310
Miconazole Nitrate	1311
Mifepristone	1312
Miglitol	1313
Milciclib (PHA-848125)	1314
Milnacipran HCl	1315
Milrinone	1316
Mirabegron	1317
Mirtazapine	1318
Mitoxantrone HCl	1319
Mizoribine 	1320
Mocetinostat (MGCD0103)	1321
Moclobemide (Ro 111163)	1322
Moexipril HCl	1323
Moguisteine	1324
Mometasone furoate	1325
Monobenzone	1326
Montelukast Sodium	1327
Morin Hydrate	1328
Moroxydine HCl	1329
Mosapride Citrate	1330
Motesanib Diphosphate (AMG-706)	1331
Moxalactam Disodium	1332
Moxifloxacin HCl	1333
Moxonidine	1334
Mozavaptan	1335
Mubritinib (TAK 165)	1336
Mycophenolate Mofetil	1337
Myricetin	1338
Myricitrin	1339
N6-methyladenosine (m6A)	1340
NLG919	1341
NMDA (N-Methyl-D-aspartic acid)	1342
NMS-873	1343
NPS-2143	1344
NSC 23766	1345
NSC 319726	1346
NSC 405020	1347
NU6027	1348
NU7026	1349
NVP-ADW742	1350
NVP-AEW541	1351
NVP-BHG712	1352
NVP-BSK805 2HCl	1353
NVP-BVU972	1354
NXY-059 	1355
Nabumetone	1356
Nadifloxacin 	1357
Nafamostat Mesylate	1358
Nafcillin Sodium	1359
Naftopidil 	1360
Naftopidil DiHCl	1361
Nalidixic acid 	1362
Naloxone HCl	1363
Naltrexone HCl	1364
Nanchangmycin	1365
Naphazoline HCl 	1366
Naproxen 	1367
Naratriptan 	1368
Naringenin	1369
Naringin	1370
Naringin Dihydrochalcone	1371
Natamycin 	1372
Nateglinide	1373
Nebivolol 	1374
Necrostatin-1	1375
Nefiracetam	1376
Nefopam HCl	1377
Neohesperidin	1378
Nepafenac	1379
Neratinib (HKI-272)	1380
Nevirapine 	1381
Nialamide	1382
Nicaraven	1383
Nicardipine HCl	1384
Nicorandil	1385
Nicotinamide (Vitamin B3)	1386
Nicotine Ditartrate	1387
Nicotinic Acid	1388
Nifedipine	1389
Nifenazone	1390
Niflumic acid	1391
Nifuroxazide	1392
Nilvadipine	1393
Nimesulide	1394
Nimodipine	1395
Nitazoxanide	1396
Nithiamide	1397
Nitrendipine	1398
Nitrofural	1399
Nizatidine	1400
Nobiletin	1401
Nocodazole	1402
Noradrenaline bitartrate monohydrate	1403
Norethindrone	1404
Noscapine HCl	1405
Novobiocin Sodium 	1406
Nystatin (Fungicidin)	1407
OAC1	1408
OC000459	1409
ONX-0914 (PR-957)	1410
OSI-027	1411
OSI-420	1412
OSI-930	1413
Odanacatib (MK-0822)	1414
Olanzapine	1415
Oleanolic Acid	1416
Oligomycin A	1417
Olmesartan Medoxomil	1418
Olopatadine HCl 	1419
Olsalazine Sodium	1420
Omecamtiv mecarbil (CK-1827452)	1421
Omeprazole 	1422
Ondansetron HCl	1423
Oprozomib (ONX 0912)	1424
Org 27569	1425
Oridonin	1426
Ornidazole	1427
Orotic acid (6-Carboxyuracil)	1428
Orphenadrine Citrate 	1429
Oseltamivir phosphate 	1430
Osthole	1431
Otilonium Bromide	1432
Ouabain	1433
Oxaprozin	1435
Oxcarbazepine	1436
Oxeladin Citrate	1437
Oxethazaine	1438
Oxfendazole	1439
Oxibendazole	1440
Oxybuprocaine HCl	1441
Oxybutynin chloride	1442
Oxymatrine	1443
Oxymetazoline HCl	1444
Oxymetholone	1445
Oxytetracycline (Terramycin)	1446
Ozagrel	1447
Ozagrel HCl	1448
P22077	1449
P276-00	1450
P5091 (P005091)	1451
PA-824	1452
PAC-1	1453
PCI-34051	1454
PD123319	1455
PD128907 HCl	1456
PD168393	1457
PD184352 (CI-1040)	1458
PD318088	1459
PD98059	1460
PF-00562271	1461
PF-04691502	1462
PF-04880594	1463
PF-04929113 (SNX-5422)	1464
PF-05212384 (PKI-587)	1465
PF-3845	1466
PF-4708671	1467
PF-477736	1468
PF-4981517	1469
PF-5274857	1470
PF-573228	230
PFI-1 (PF-6405761)	1472
PH-797804	1473
PHA-680632	1474
PHA-767491	1475
PHA-793887	1476
PHT-427	1477
PI-103	1478
PIK-293	1479
PIK-294	1480
PIK-75	1481
PIK-93	1482
PJ34	1483
PMSF 	1484
PNU-120596	1485
PP1	1486
PP121	1487
PP2	1488
PP242	1489
PQ 401	1490
PR-619	1491
PRT062607 (P505-15, BIIB057) HCl	1492
PRX-08066 Maleic acid	1493
PYR-41	1494
Pacritinib (SB1518)	1495
Paeoniflorin	1496
Paeonol	1497
Palbociclib (PD-0332991) HCl	1498
Palmatine chloride	1499
Palomid 529 (P529)	1500
Pancuronium dibromide	1501
Paroxetine HCl	1502
Pasiniazid	1503
Pazopanib HCl (GW786034 HCl)	1504
Pefloxacin Mesylate	1505
Pelitinib (EKB-569)	1506
Penciclovir	1507
Penfluridol	1508
Penicillin G Sodium	1509
Pentamidine	1510
Pergolide mesylate	1511
Phenazopyridine HCl	1512
Phenformin HCl	1513
Phenindione	1514
Pheniramine Maleate	1515
Phenothiazine	1516
Phenoxybenzamine HCl	1517
Phentolamine Mesylate	1518
Phenylbutazone 	1519
Phenylephrine HCl	1520
Phenytoin	1521
Phenytoin sodium	1522
Phloretin	1523
Phlorizin	1524
Phthalylsulfacetamide	1525
Piceatannol	1526
Pidotimod	1527
Pifithrin-mu	1528
Pifithrin-alpha	1529
Pilocarpine HCl	1530
Pimasertib (AS-703026)	1531
Pimobendan	1532
Pioglitazone HCl	1533
Piperacillin Sodium	1534
Piperine	1535
Piracetam	1536
Pirarubicin	1537
Pirfenidone	1538
Piromidic Acid	1539
Piroxicam 	1540
Pitavastatin Calcium 	1541
Pizotifen Malate	1542
PluriSIn 1 (NSC 14613)	1543
Polydatin	1544
Pomalidomide	1545
Ponatinib (AP24534)	1546
Posaconazole	1547
Potassium Canrenoate	1548
Potassium Iodide	1549
Pracinostat (SB939)	1550
Pramipexole	1551
Pramiracetam	1552
Pramoxine HCl	1553
Pranlukast	1554
Pranoprofen	1555
Prasugrel	1556
Pravastatin sodium	1557
Praziquantel	1558
Prazosin HCl	1559
Prednisolone 	1560
Prednisone 	1561
Pregnenolone	1562
Pridinol Methanesulfonate	1563
Prilocaine	1564
Primaquine Diphosphate	1565
Primidone 	1566
Proadifen HCl	1567
Probenecid 	1568
Probucol	1569
Procaine HCl	1570
Prochlorperazine Dimaleate	1571
Procyclidine HCl 	1572
Progesterone	1573
Propafenone HCl	1574
Proparacaine HCl	1575
Propranolol HCl	1576
Propylthiouracil	1577
Protionamide	1578
Prucalopride	1579
Prucalopride Succinate	1580
Puerarin	1581
Purmorphamine	1582
Pyrazinamide	1583
Pyridostigmine Bromide 	1584
Pyridoxine HCl 	1585
Pyrimethamine	1586
QNZ (EVP4593)	1587
Quercetin	1588
Quercetin Dihydrate	1589
Quetiapine Fumarate	1590
Quinapril HCl 	1591
Quinine HCl Dihydrate	1592
Quisinostat (JNJ-26481585)	1593
Quizartinib (AC220)	1594
R406	1595
R547	1596
RG108	1597
RG2833 (RGFP109)	1598
RGFP966	1599
RI-1	1600
RITA (NSC 652287)	1601
RKI-1447	1602
RS-127445	1603
Racecadotril 	1604
Ractopamine HCl	1605
Raloxifene HCl	1606
Raltegravir (MK-0518)	1607
Raltitrexed	1608
Ramelteon	1609
Ramipril 	1610
Ranitidine	1611
Ranolazine 	1612
Ranolazine 2HCl	1613
Rasagiline Mesylate	1614
Rebamipide	1615
Reboxetine mesylate	1616
Regorafenib (BAY 73-4506)	1617
RepSox	1618
Repaglinide	1619
Reserpine	1620
Resminostat	1621
Resveratrol	1622
Retapamulin	1623
Rheochrysidin	1624
Ribavirin 	1625
Ribitol	1626
Rifabutin 	1627
Rifampin	1628
Rifapentine 	1629
Rifaximin	1630
Rigosertib (ON-01910)	1631
Rilpivirine	1632
Riluzole	1633
Rimantadine 	1634
Rimonabant	1635
Risperidone 	1636
Ritodrine HCl 	1637
Rivaroxaban	1638
Rivastigmine Tartrate	1639
Rizatriptan Benzoate 	1640
Rocilinostat (ACY-1215)	1641
Rocuronium Bromide	1642
Rofecoxib 	1643
Roflumilast 	1644
Rolipram	1645
Ronidazole	1646
Ropinirole HCl	1647
Ropivacaine HCl	1648
Roscovitine (Seliciclib,CYC202)	1649
Rosuvastatin Calcium	1650
Rotundine	1651
Roxatidine Acetate HCl	1652
Roxithromycin 	1653
Rucaparib (AG-014699,PF-01367338)	1654
Rufinamide	1655
Rupatadine Fumarate	1656
Rutaecarpine	1657
Rutin	1658
S-(+)-Rolipram	1659
S-Ruxolitinib (INCB018424)	1660
S3I-201	1661
SANT-1	1662
SAR131675	1663
SAR245409 (XL765)	1664
SB202190 (FHPI)	1665
SB203580	1666
SB216763	1667
SB269970 HCl	1668
SB271046	1669
SB408124	1670
SB415286	1671
SB431542	1672
SB505124	1673
SB525334	1674
SB590885	1675
SB705498	1676
SB742457	1677
SB743921	1678
SC-514	1679
SC144	1680
SGC 0946	1681
SGC-CBP30	1682
SGI-1027	1683
SGI-1776 free base	1684
SGX-523	1685
SKI II	1686
SL-327	1687
SMI-4a	1688
SNS-314 Mesylate	1689
SNX-2112 (PF-04928473)	1690
SRPIN340	1691
SRT1720	1692
SSR128129E	1693
STF-118804	1694
STF-62247	1695
Safinamide Mesylate	1696
Salicin	1697
Salicylanilide	1698
Salidroside	1699
Salinomycin	1700
Salubrinal	1701
Saracatinib (AZD0530)	1702
Sarafloxacin HCl	1703
Sasapyrine	1704
Saxagliptin	1705
Schisandrin B (Sch B)	1706
Sclareol	1707
Sclareolide	1708
Scopine	1709
Scopine HCl	1710
Scopolamine HBr	1711
Scriptaid 	1712
Secnidazole 	1713
Semagacestat (LY450139)	1714
Semaxanib (SU5416)	1715
Serotonin HCl	1716
Sertaconazole nitrate	1717
Sertraline HCl	1718
Sesamin	1719
Shikimic Acid	1720
Sildenafil Citrate	1721
Silibinin	1722
Silodosin	1723
Silymarin	1724
Sinomenine	1725
Sirtinol	1726
Sitafloxacin Hydrate	1727
Sitagliptin phosphate monohydrate	1728
Sitaxentan sodium	1729
Skepinone-L	1730
Sodium 4-Aminosalicylate	1731
Sodium 4-aminohippurate Hydrate	1732
Sodium Danshensu	1733
Sodium Nitrite	1734
Sodium Nitroprusside	1735
Sodium Phenylbutyrate	1736
Sodium Picosulfate	1737
Sodium ascorbate	1738
Sodium salicylate	1739
Solifenacin succinate	1740
Sophocarpine	1741
Sorafenib Tosylate	1742
Sorbitol	1743
Sotalol 	1744
Sotrastaurin	1745
Sparfloxacin	1746
Spectinomycin HCl	1747
Spiramycin	1748
Spironolactone	1749
Stavudine (d4T)	1750
StemRegenin 1 (SR1)	1751
Stigmasterol	1752
Streptomycin sulfate	1753
Succinylcholine Chloride Dihydrate	1754
Sucralose	1755
Sulbactam 	1756
Sulbactam sodium 	1757
Sulconazole Nitrate	1758
Sulfacetamide Sodium	1759
Sulfadiazine	1760
Sulfaguanidine	1761
Sulfamerazine	1762
Sulfameter 	1763
Sulfamethazine	1764
Sulfamethizole 	1765
Sulfamethoxazole	1766
Sulfamethoxypyridazine	1767
Sulfanilamide	1768
Sulfapyridine 	1769
Sulfasalazine	1770
Sulfathiazole	1771
Sulfisoxazole	1772
Sulindac 	1773
Sulphadimethoxine	1774
Sumatriptan Succinate	1775
Suplatast Tosylate	1776
Suprofen 	1777
Suvorexant (MK-4305)	1778
Synephrine	1779
Synephrine HCl	1780
T0070907	1781
TAE226 (NVP-TAE226)	1782
TAK-285	1783
TAK-438	1784
TAK-632	1785
TAK-700 (Orteronel)	1786
TAK-715	1787
TAK-733	1788
TAK-875	1789
TAK-901	1790
TAME	1791
TCID	1792
TCS 359	1793
TG003	1794
TG100-115	1795
TG100713	1796
TG101209	1797
TG101348 (SAR302503)	1798
TGX-221	1799
TIC10	1800
TPCA-1	1801
TTNPB (Arotinoid Acid)	1802
TW-37	1803
TWS119	1804
Tacrine HCl	1805
Tacrolimus (FK506)	1806
Tadalafil	1807
Talc	1808
Tamibarotene	1809
Tamoxifen Citrate	1810
Tandutinib (MLN518)	1811
Tangeretin	1812
Tanshinone I	1813
Tanshinone IIA	1814
Tariquidar	1815
Tasisulam	1816
Taxifolin (Dihydroquercetin)	1817
Tazarotene 	1818
Tebipenem Pivoxil	1819
Telaprevir (VX-950)	1820
Telatinib	1821
Telbivudine 	1822
Telmisartan 	1823
Temocapril HCl 	1824
Tempol	1825
Tenofovir 	1826
Tenofovir Disoproxil Fumarate	1827
Tenovin-1	1828
Tenoxicam	1829
Terazosin HCl 	1830
Terbinafine 	1831
Terbinafine HCl 	1832
Terfenadine	1833
Tetracaine HCl 	1834
Tetracycline HCl	1835
Tetraethylenepentamine 5HCl	1836
Tetrahydropapaverine HCl	1837
Tetrahydrozoline HCl	1838
Tetrandrine	1839
Theobromine	1840
Thiamet G 	1841
Thiamphenicol	1842
Thiazovivin	1843
Thioridazine HCl	1844
Thonzonium Bromide	1845
Tianeptine sodium	1846
Ticagrelor	1847
Ticarcillin sodium	1848
Ticlopidine HCl	1849
Tigecycline	1850
Tilmicosin	1851
Timolol Maleate	1852
Tinidazole	1853
Tioconazole	1854
Tiopronin 	1855
Tiotropium Bromide hydrate	1856
Tioxolone	1857
Tiratricol	1858
Tivozanib (AV-951)	1859
Tizanidine HCl	1860
Tofacitinib (CP-690550) Citrate	1861
Tolazoline HCl	1862
Tolbutamide	1863
Tolcapone	1864
Tolfenamic Acid	1865
Tolmetin Sodium	1866
Tolnaftate	1867
Tolperisone HCl	1868
Tolterodine tartrate	1869
Toltrazuril	1870
Tolvaptan	1871
Topotecan HCl	1872
Torcetrapib	1873
Toremifene Citrate	1874
Torin 1	1875
Torin 2	1876
Torsemide 	1877
Tosedostat (CHR2797)	1878
Tranexamic Acid 	1879
Tranilast	1880
Tranylcypromine (2-PCPA) HCl	1881
Trazodone HCl 	1882
Triamcinolone	1883
Triamcinolone Acetonide	1884
Triamterene	1885
Trichlormethiazide 	1886
Trichostatin A (TSA)	1887
Triciribine	1888
Triclabendazole	1889
Trifluoperazine 2HCl	1890
Triflusal	1891
Trilostane	1892
Trimethoprim	1893
Tripelennamine HCl	1894
Trometamol	1895
Tropicamide	1896
Tropisetron	1897
Trospium chloride 	1898
Troxerutin	1899
Troxipide	1900
Tubastatin A HCl	1901
Tylosin tartrate	1902
Tyrphostin 9 	1903
Tyrphostin AG 1296	1904
Tyrphostin AG 879	1905
U-104	1906
U0126-EtOH	1907
UK 383367	1908
UNC1999	1909
UNC2250	1910
UPF 1069	1911
URB597	1912
Ulipristal	1913
Uracil	1914
Urapidil HCl	1915
Uridine	1916
Ursodiol	1917
Ursolic Acid	1918
VE-821	1919
VE-822	1920
VU 0357121	1921
VU 0361737	1922
VU 0364439	1923
VU 0364770	1924
VUF 10166	1925
VX-222 (VCH-222, Lomibuvir)	1926
VX-661	1927
VX-745	1928
VX-765	1929
VX-809 (Lumacaftor)	1930
Valaciclovir HCl	1931
Valdecoxib	1932
Valganciclovir HCl	1933
Valnemulin HCl	1934
Valproic acid sodium salt (Sodium valproate)	1935
Valsartan	1936
Vanillin 	1937
Vanillylacetone	1938
Vardenafil HCl Trihydrate	1939
Varenicline Tartrate	1940
Varespladib (LY315920)	1941
Varlitinib	1942
Vatalanib (PTK787) 2HCl	1943
Vecuronium Bromide	1944
Venlafaxine	1945
Verapamil HCl	1946
Vidarabine 	1947
Vilazodone HCl	1948
Vildagliptin (LAF-237)	1949
Vinflunine Tartrate	1951
Vitamin B12	1952
Vitamin C	1953
Vitamin D2 	1954
Vitamin D3 	1955
Voglibose	1956
Volasertib (BI 6727)	1957
Voriconazole	1958
Vortioxetine (Lu AA21004) HBr	1959
WAY-100635 Maleate	1960
WAY-600	1961
WHI-P154	1962
WP1066	1963
WY-14643 (Pirinixic Acid)	1964
WYE-125132 (WYE-132)	1965
WYE-354	1966
WZ3146	1967
WZ4003	1968
WZ8040	1969
WZ811	1970
Wnt-C59 (C59)	1971
Wortmannin	1972
XL019	1973
XL335	1974
XL388	1975
XL888	1976
Xanthone	1977
Xylazine HCl	1978
Xylometazoline HCl	1979
Xylose	1980
Y-27632 2HCl	1981
YM201636	1982
YO-01027	1983
Yohimbine HCl	1984
ZCL278	1985
ZLN005	1986
ZM 306416	1987
ZM 323881 HCl	1988
ZM 39923 HCl	1989
ZM 447439	1990
ZSTK474	1991
Zafirlukast 	1992
Zalcitabine	1993
Zaltoprofen	1994
Zanamivir	1995
Zebularine	1996
Zidovudine 	1997
Zileuton	1998
Zinc Pyrithione	1999
Ziprasidone HCl	2000
Zolmitriptan 	2001
Zonisamide	2002
Zosuquidar (LY335979) 3HCl	2003
Zoxazolamine	2004
Gossypol	2005
GW2580	316
